Estudiante; c_enrrolado;c_aprobados;sem_cursados;c_bajo_media;c_repetidos;c_mas_repetido;veces_c_mas_repetidos;PGA;PSP_RE_1;PSP_RE_2;PSP_RE_3;PSP_RE_4;PSP_RE_5;PSP_RE_6;PSP_RE_7;PSP_RE_8;PSP_ABS_1;PSP_ABS_2;PSP_ABS_3;PSP_ABS_4;PSP_ABS_5;PSP_ABS_6;PSP_ABS_7;PSP_ABS_8;Dropout
E000641;32;18;6;9;9;A00057;2;0.00789224888889;0.0064636132946;0.00754088221584;0.00515699042007;0.00593540407717;0.0051083395568;0.00648678047583;0;0;0.002854184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000642;7;1;2;7;2;A00061;1;0.00681112;0.00459480270122;0.00231091547175;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000643;21;9;4;9;7;A00059;2;0.00859498;0.00718179251999;0.00559484799548;0.00433803437045;0.00279742394923;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000644;70;64;12;4;1;A00052;1;0.00937542578125;0.00808530846345;0.00959502936651;0.00962205735656;0.00883823819458;0.00930852983147;0.00918960540245;0.00870309700258;0.00935177497255;0.008432814;0.00862201;0.006594895;0.00864903666667;0.009351765;0.003502862;0.00913555;0.00822430142857;0
E000645;30;13;6;13;10;A00059;4;0.00764691615385;0.00660261578326;0.00435540976468;0.00713545838371;0.00514888187172;0.00145952559542;0.000810847559478;0;0;0.0;0.000270283333333;0.00135141333333;0.0;0.0;0.0;0.0;0.0;0
E000646;12;0;2;10;5;A00079;1;0;0.00266421331824;0.00139465781394;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000647;16;2;3;13;9;A00080;2;0.0074598;0.00275688162739;0.00259471214376;0.00291905121412;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000648;32;29;5;0;1;A00065;1;0.00883544137931;0.00787680456415;0.00856795573297;0.00773007997001;0.00697328879808;0.00942899858845;0;0;0;0.008303076;0.00108113;0.00635163;0.0;0.0;0.0;0.0;0.0;0
E000649;10;2;2;8;3;A00070;1;0.008838235;0.00522185815498;0.0031136546284;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00065;15;3;3;11;8;A00082;2;0.00756791333333;0.00379476649687;0.00645434632897;0.00314608851913;0;0;0;0;0;0.0;0.000648678333333;0.0;0.0;0.0;0.0;0.0;0.0;1
E000650;26;23;2;7;1;A0004;1;0.00795335434783;0.00722812661635;0.00723275998607;0;0;0;0;0;0;0.003600162;0.00108113;0.0012433;0.0;0.0;0.0;0.0;0.0;0
E000651;13;3;3;9;6;A00074;1;0.00740574;0.00368356451924;0.00444344449788;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000652;42;26;8;17;13;A0005;2;0.00752840807692;0.00544426197718;0.00590297002345;0.00661651585251;0.00717600085773;0.00372989866883;0.00587053624913;0.00535159371793;0.00624352610127;0.004962388;0.00540565166667;0.00254065666667;0.0;0.0;0.0;0.0;0.0;0
E000653;17;2;3;15;9;A00077;2;0.00729763;0.00342872667326;0.00272444775328;0.00162169509567;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000654;41;40;4;2;0;;0;0.0088301305;0.00808252830058;0.00865985173732;0.00962205758939;0.0100220756605;0;0;0;0;0.007751702;0.00881121;0.00651380333333;0.00313527666667;0.00324339;0.004119112;0.00321635833333;0.0;0
E000655;39;30;6;10;7;A00058;1;0.00794089766667;0.00674161820539;0.00708140192243;0.00508131133392;0.00678409092749;0.00664894987962;0.00759879991944;0;0;0.006713816;0.007054365;0.00451371;0.0;0.00127032833333;0.0;0.0;0.0;0
E000656;44;41;7;12;0;;0;0.0088599904878;0.00856254994869;0.00843281446335;0.0085138992096;0.00855444162153;0.00769146784608;0.00806214128222;0.00801117382944;0;0.001589262;0.00667597833333;0.00705437;0.00797333333333;0.00970314166667;0.003794766;0.00754088166667;0.00817797285714;1
E000657;3;1;1;2;0;;0;0.00875715;0.00594621524215;0;0;0;0;0;0;0;0.0;0.000675706666667;0.0;0.00167575;0.0;0.0;0.0;0.0;1
E000658;21;18;2;3;0;;0;0.00909049611111;0.00878032044108;0.00581493528028;0;0;0;0;0;0;0.001816298;0.00275688166667;0.0;0.0;0.0;0.0;0.0;0.0;1
E000659;73;46;14;25;24;A00059;3;0.00775240956522;0.00621649778138;0.0056353903492;0.0063894786872;0.00612189888489;0.00677057693247;0.00602730014361;0.00441101063043;0.00619487529621;0.00729763;0.00710843166667;0.00686517666667;0.00694626166667;0.00770305;0.0;0.00518942333333;0.0;0
E00066;8;7;1;1;0;;0;0.00989233571429;0.00865579757374;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.00207576;0.00156763833333;0.00152902857143;1
E000660;30;21;5;5;3;A00063;2;0.0082474747619;0.00757563260517;0.00837875801759;0.00667597803598;0.00600027181208;0.00600027190133;0;0;0;0.004021806;0.00118924333333;0.00478399333333;0.0;0.0;0.0;0.0;0.0;0
E000661;12;7;2;7;2;A00070;1;0.00762196571429;0.00668138382025;0.00560643151402;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000662;78;64;14;32;9;A00018;2;0.007789204375;0.00699645580192;0.00690842103213;0.00721654295921;0.00651921434328;0.00755709903315;0.00831118738279;0.00709491595626;0.00705437354433;0.00729763;0.006730035;0.005973245;0.00697329;0.00802738333333;0.004378578;0.00808144833333;0.00718179428571;0
E000663;12;2;2;11;4;A00079;1;0.007054375;0.00437857669645;0.00158926118165;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000664;11;4;2;8;3;A00079;1;0.00713546;0.00458708042944;0.00458128855098;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000665;17;6;3;11;6;A00079;2;0.00732465666667;0.00542109499552;0.00356772918409;0.00271633925149;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000666;2;0;1;2;0;;0;0;0.00543267838657;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000667;43;36;7;17;4;A00031;1;0.00827965388889;0.00732465600595;0.00687598707154;0.00683814760608;0.00722812661635;0.00857471249765;0.00679310049034;0.00794630567543;0;0.001297356;0.00121627166667;0.00243254333333;0.00713546;0.00797333333333;0.00340556;0.00832469333333;0.00718179142857;1
E000668;62;49;11;21;9;A0002;3;0.00820776081633;0.00767602321381;0.00642191246152;0.00574080059305;0.00640569557436;0.00726519403979;0.00774359388743;0.00737871252932;0.00875715337073;0.005773236;0.007838195;0.00621649833333;0.00778413666667;0.00800036166667;0.003210956;0.00818955166667;0.00762196285714;1
E000669;11;0;3;9;2;A00046;1;0;0.0018649493868;0.0032433901797;0.00162169511896;0;0;0;0;0;0.00032434;0.0;0.000540566666667;0.0;0.0;0.0;0.0;0.0;1
E00067;23;19;4;2;1;A00059;1;0.00831331894737;0.00762196696763;0.00759493846757;0.00835172971711;0.00673003463695;0;0;0;0;0.003048788;0.00110815833333;0.0;0.0;0.0;0.0;0.0;0.0;0
E000670;15;3;3;7;7;A00075;2;0.00735168333333;0.00539792788082;0.00551376317162;0.00275688158581;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000671;39;9;8;31;22;A00079;3;0.00681111888889;0.00442491079281;0.00259471216705;0.00178386463085;0.0042812750442;0.00272444775328;0.000713545852341;0.00103788487613;0.0014054691031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000672;11;7;2;4;2;A00070;1;0.00829381285714;0.00674625160173;0.006027300066;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000673;60;44;12;32;12;A0002;3;0.00794630795455;0.00535159383435;0.00583810242824;0.00624352600425;0.00689220405184;0.00687598707154;0.00531105138361;0.00782467878889;0.00669528397598;0.005708368;0.00586513166667;0.00478400166667;0.00791928166667;0.00767602333333;0.005448904;0.007486825;0.00708912285714;0
E000674;32;21;6;12;7;A00059;2;0.00763741047619;0.00676478518705;0.00797873986885;0.00616244142875;0.00583810235063;0.00525429202244;0.0037298987736;0;0;0.001297356;0.00108113;0.00118924333333;0.0;0.0;0.0;0.0;0.0;0
E000675;18;17;3;6;0;;0;0.00917688941176;0.00878418167122;0.00947533268481;0.00739492960274;0;0;0;0;0;0.0;0.0;0.00143249666667;0.00135141333333;0.00327042;0.001848732;0.00148655333333;0.00271054714286;1
E000676;7;3;1;1;0;;0;0.00886526666667;0.00630144369123;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000677;12;4;2;5;4;A00079;1;0.008311185;0.00521259136232;0.00402180384845;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000678;20;10;4;10;6;A00079;2;0.007751704;0.00433224256683;0.00551376324147;0.00718951489155;0.00476778345183;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000679;12;6;2;7;2;A00070;1;0.00808144833333;0.00632461090572;0.00516625709965;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00068;46;23;10;19;21;A00059;4;0.00767132391304;0.00474924993302;0.00668138377368;0.00567593276501;0.0068111193832;0.00559484795667;0.00621649778138;0.00535159371793;0.00596783780493;0.004216408;0.00108113;0.00300014333333;0.0;0.0;0.0;0.0;0.0;0
E000680;9;3;2;7;0;;0;0.00697329;0.00454074621666;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000681;25;20;4;6;2;A00063;1;0.0084409255;0.00766830093094;0.00837875793998;0.0071354584458;0.00629758252762;0;0;0;0;0.002010902;0.001162215;0.0;0.0;0.0;0.0;0.0;0.0;0
E000682;28;13;6;11;9;A00080;3;0.0081459;0.00486508524045;0.00612189876847;0.00518942428753;0.00691923235233;0.0042569495854;0.00603270577267;0;0;0.001718996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000683;22;7;4;12;11;A00080;3;0.00741346428571;0.00463341449254;0.00372989876196;0.00372989865718;0.00567593279993;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000684;19;6;4;10;8;A00080;3;0.00740574333333;0.00575701748797;0.00395693592727;0.00494617002551;0.00247308495454;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000685;33;18;6;16;10;A00056;2;0.00723456222222;0.0057222669545;0.00548132942058;0.00428127497435;0.00402180375531;0.00559484795667;0.00587053620256;0;0;0.001362224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000686;21;11;4;8;5;A00079;2;0.00751877090909;0.00516625719943;0.00660840753699;0.00603270577267;0.00505968863145;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E000687;72;64;12;3;2;A00059;1;0.0089497315625;0.0074134632679;0.00818956022461;0.00686517582896;0.00675706270461;0.00875715343282;0.00866448513365;0.00827064481564;0.00903515843675;0.008205776;0.008243615;0.005946215;0.008297675;0.00875714666667;0.004021804;0.00851390166667;0.00780730285714;0
E000688;37;31;6;4;5;A00079;1;0.00798292290323;0.00669528397598;0.00616244133562;0.00726519394666;0.00643272379724;0.00756791016708;0.00847914881472;0;0;0.007751704;0.008811205;0.00259471166667;0.0;0.00127032833333;0.0;0.0;0.0;0
E000689;12;2;2;10;4;A00079;1;0.007784135;0.00449441210367;0.00214063748717;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00069;55;32;10;20;19;A00064;3;0.0073685759375;0.00535159371793;0.00372989873867;0.0057732344605;0.00360827159602;0.00583810219541;0.00509675605489;0.00532456553386;0.00713545829058;0.00606514;0.00724357166667;0.00483805666667;0.0;0.003648815;0.0;0.0;0.0;0
E000690;18;4;3;10;10;A00076;2;0.0072165425;0.00437857672971;0.00332447496476;0.00421640721615;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000691;7;1;1;6;0;;0;0.00729763;0.00384573398956;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000692;18;14;3;12;0;;0;0.00825906928571;0.00729762790725;0.00835172971711;0.00623194248016;0;0;0;0;0;0.002919052;0.00113518666667;0.0;0.006757065;0.006675985;0.001621696;0.00272985666667;0.00185336571429;1
E000693;15;8;4;7;4;A0007;1;0.00849363125;0.00770305166952;0.0060327055864;0.007338170195;0.00628406833857;0;0;0;0;0.002724448;0.00137844;0.00259471;0.0;0.00129735666667;0.0;0.0;0.00118152;1
E000694;2;0;1;1;0;;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E000695;1;0;1;1;0;;0;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E0007;10;2;2;9;3;A00067;1;0.008270645;0.00447587836534;0.00236767479219;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00070;12;5;2;3;3;A00075;1;0.00827064;0.00449441210367;0.00567593276501;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00071;12;6;2;6;3;A00080;1;0.00756791;0.0050040878289;0.00574080049992;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00072;44;21;10;19;18;A00065;3;0.00738257190476;0.00650994732444;0.00697328879808;0.00489751929417;0.00643272387485;0.00664894996832;0.00145952558766;0.00589215879639;0.00551376324147;0.00431371;0.000270283333333;0.0;0.0;0.0;0.0;0.0;0.0;0
E00073;44;41;7;0;0;;0;0.0103709456098;0.0103788483888;0.0100274810878;0.0104946840022;0.00970700343273;0.00915099361113;0.00794630602468;0.0110275268089;0;0.0020109;0.00810846666667;0.00837875666667;0.010027495;0.0105410233333;0.004086666;0.00975721;0.00933634285714;1
E00074;25;22;4;18;1;A00025;1;0.00787996636364;0.00736249564216;0.00656786491163;0.00861815103729;0.00610838483812;0;0;0;0;0.001589262;0.00113518666667;0.00218928833333;0.00237848666667;0.00391909666667;0.00175143;0.00467588833333;0.00372990285714;1
E00075;20;9;5;14;4;A00065;3;0.00713546;0.00762196676806;0.00604081418714;0.00463804798201;0.00383801168452;0.00344610202592;0;0;0;0.002594712;0.00213523166667;0.00486508666667;0.00367584333333;0.00154061;0.0;0.0;0.00185336571429;1
E00076;12;5;2;2;2;A00080;1;0.008627418;0.00595393770241;0.00567593276501;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00077;10;5;2;7;3;A00070;1;0.007849004;0.00642191250809;0.00606513959356;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00078;7;6;1;3;0;;0;0.00894635833333;0.00766830099747;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.001978468;0.0012433;0.00139002428571;1
E00079;85;64;9;38;11;A0001;3;0.00819462953125;0.00814322605064;0.00656786518327;0.00579176823209;0.00693725121932;0.00522996658401;0.0044191191555;0.00713545822405;0.00352139506556;0.007103026;0.00729762666667;0.00583810666667;0.00683814833333;0.00724357166667;0.003437994;0.007703045;0.00725129571429;0
E0008;39;28;7;28;8;A00034;1;0.00773201142857;0.00781657015905;0.00741925498005;0.00444344445132;0.00751385387654;0.00754088217703;0.00509675590521;0.00418937896999;0;0.0;0.00108113;0.00129735666667;0.00502725666667;0.00291905166667;0.001427092;0.0074598;0.00405423714286;1
E00080;45;39;7;3;0;;0;0.0100669825641;0.0101842451841;0.0102707354041;0.0102398460731;0.00707464490552;0.00624352600425;0.00850231559681;0.0105815604329;0;0.0020109;0.00870308333333;0.00681111166667;0.0104599166667;0.00970314666667;0.0021082;0.00902744;0.00836330428571;1
E00081;10;1;3;9;4;A00059;1;0.00664895;0.00437857676297;0.00297310758227;0.00178386464249;0;0;0;0;0;0.0;0.000351366666667;0.0;0.0;0.0;0.0;0.0;0.0;1
E00082;70;45;12;28;22;A00082;3;0.008364342;0.00780730348613;0.00405423770038;0.00847335660364;0.00481102875589;0.00578404573025;0.00548673498755;0.00418937896999;0.00684355329722;0.007427366;0.00727059833333;0.00748682833333;0.00781116166667;0.00681111833333;0.0;0.00527050833333;0.0;0
E00083;7;5;1;4;0;;0;0.008497682;0.00606977300985;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012433;0.00134369;1
E00084;3;0;1;3;0;;0;0;0.00216226015861;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00085;44;41;7;0;0;;0;0.0104184090244;0.0103139808401;0.0104599332747;0.0104251827246;0.0100313423734;0.00788549217395;0.00891932286322;0.0110275265761;0;0.0021082;0.00854093666667;0.00835173333333;0.01000045;0.01064915;0.00434614;0.00986530833333;0.00889616142857;1
E00086;45;39;7;1;0;;0;0.0103913220513;0.0103464147076;0.0104869616528;0.0104251827246;0.00741925498005;0.00739029621972;0.00757563273822;0.0107031874359;0;0.00207576;0.00837876333333;0.00689219833333;0.010108545;0.0107302166667;0.006194888;0.00967611;0.00882666285714;1
E00087;46;38;7;26;4;A00019;1;0.00831332263158;0.00762196676806;0.00713545829058;0.00770305159191;0.00776096925672;0.00706595701299;0.00733366541358;0.00715572969057;0;0.00282175;0.00245957166667;0.00137844;0.007378715;0.006892205;0.005643504;0.00805441833333;0.00681111428571;1
E00088;68;57;10;9;8;A00076;1;0.00835884421053;0.0066721169278;0.00786522116202;0.00645975202012;0.00472994397084;0.00736249564216;0.00641727906519;0.00743276905268;0.00893959426321;0.007362498;0.00827064333333;0.00705437666667;0.00797333333333;0.00686518;0.0038272;0.009081495;0.00803897714286;0
E00089;20;11;4;9;4;A00079;2;0.00760722363636;0.00558326453237;0.00561106484383;0.00518942420604;0.00518942426424;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E0009;34;31;5;6;0;;0;0.00900825548387;0.00817797652313;0.00889229471795;0.00783047053431;0.00764513401581;0.00861815097077;0;0;0;0.001524394;0.0;0.00135141333333;0.00745979833333;0.00643271833333;0.005708366;0.00829768333333;0.00776096714286;1
E00090;42;38;8;7;1;A00052;1;0.00911989526316;0.00840038051829;0.00827064504847;0.00843281447887;0.00945216550359;0.00810847524554;0.00810847537858;0.00670300639467;0.00956800114363;0.001589262;0.00272985333333;0.005486735;0.00827063666667;0.00924366166667;0.003762332;0.00935177333333;0.00776096571429;1
E00091;24;16;4;8;3;A00076;1;0.008047663125;0.00699645593496;0.00604660596166;0.00437857676297;0.0058705360163;0;0;0;0;0.002951484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00092;45;35;8;18;7;A00034;2;0.00859035085714;0.00635704454035;0.00814901769627;0.00691923235233;0.00816253192412;0.00748296447897;0.00610838471524;0.00729762800038;0.00797333413114;0.001297356;0.00443263166667;0.00127032833333;0.00759493833333;0.00294608;0.00175143;0.00808145166667;0.00732079285714;1
E00093;18;0;3;14;10;A00079;2;0;0.00305805358637;0.00175683634977;0.000324339023791;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00094;7;1;1;5;0;;0;0.0102167;0.00312755488059;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00095;19;9;4;7;6;A00079;2;0.00807243888889;0.00509675598836;0.00567593279993;0.00591918709688;0.00462183094351;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
E00096;12;2;2;10;4;A00077;1;0.007054375;0.00391523526715;0.00149195950944;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
E00097;80;55;14;35;21;A0004;4;0.00774285636364;0.00708140200004;0.00668949232204;0.00629217703827;0.00463804793544;0.005870536156;0.00729762772098;0.00635163905099;0.00637866739028;0.00739493;0.00756791;0.00597324333333;0.00729763;0.00764899666667;0.003113656;0.00743277;0.00681111714286;0
E00098;55;46;9;23;5;A00015;2;0.00853505391304;0.00814901769627;0.00613541299632;0.00794630602468;0.00718951481394;0.00686517582896;0.00871081942958;0.00683428626508;0.00632461090572;0.002756882;0.00654083833333;0.00683814666667;0.00835172833333;0.00832470333333;0.003146088;0.00848687;0.00829381857143;1
