"","Estudiante","c_enrrolado","c_aprobados","sem_cursados","c_bajo_media","c_repetidos","c_mas_repetido","veces_c_mas_repetidos","PGA","PSP_RE_1","PSP_RE_2","PSP_RE_3","PSP_RE_4","PSP_RE_5","PSP_RE_6","PSP_RE_7","PSP_RE_8","PSP_ABS_1","PSP_ABS_2","PSP_ABS_3","PSP_ABS_4","PSP_ABS_5","PSP_ABS_6","PSP_ABS_7","PSP_ABS_8","aristas","densidad","diametro","long.med.cam","grado_medio","modularidad","Dropout"
"92","E000274",68,47,14,24,20,"A00059",3,0.00771167723404,0.00470291574796,0.0073300617747,0.00512455655262,0.00637866727387,0.00531105144182,0.00506779714487,0.00531915989704,0.0051894241944,0.007005724,0.00797333166667,0.00510834333333,0.00716248833333,0.00797333166667,0,0.006108385,0.00509675714286,52,0.01,4,1.94,1.73,0.83,0
"93","E000276",77,65,13,12,6,"A00059",1,0.00856255107692,0.00708912432726,0.00710302446969,0.00853011598811,0.00596783789806,0.00802739065451,0.00704279009785,0.00553693036948,0.00886526649507,0.007362498,0.00829767166667,0.00705437333333,0.00762196666667,0.00848687166667,0.00324339,0.00954097333333,0.00771463571429,55,0.02,11,3.58,1.83,0.78,0
"94","E000278",62,47,12,29,10,"A00024",2,0.00826374404255,0.00732465608356,0.00791927776299,0.00664894989071,0.0075679103223,0.00525892549194,0.00827064497086,0.00840578616286,0.00447587845847,0.007589536,0.00783819333333,0.00518942833333,0.007703055,0.00862201,0.00366503,0.00751385666667,0.00722811714286,64,0.02,10,3.08,2.13,0.77,0
"95","E000284",38,34,6,4,3,"A00065",1,0.00915780647059,0.00785363758249,0.00902743590996,0.00648678039821,0.00716789197177,0.00813164242676,0.0100776764697,0,0,0.008530114,0.0100544983333,0.00645974666667,0,0.003432595,0,0,0,13,0,2,1.31,0.43,0.66,0
"96","E000285",53,31,10,19,18,"A0002",3,0.00739179096774,0.00549059620659,0.0073300617747,0.00658408189192,0.00531915985048,0.00733006168157,0.00527050889408,0.00405423762277,0.0052434806712,0.006940856,0.00527051166667,0.00324339,0,0.00145952666667,0,0,0,33,0.01,2,1.27,1.1,0.79,0
"97","E000290",37,23,7,13,12,"A00064",3,0.00814372782609,0.00745979756383,0.00837875778476,0.00546742915841,0.0043245201814,0.00416235078592,0.00494617014192,0.00591918698046,0,0.004054238,0.00108113,0.00281093833333,0,0,0,0,0,6,0,1,1,0.2,0.61,0
"98","E000291",66,59,10,16,4,"A00065",1,0.00800952440678,0.00655628162037,0.00740574106264,0.00764899506855,0.00748682565366,0.00804360760376,0.00799264000463,0.00664894989071,0.00845984253101,0.007589532,0.00713546,0.00670300666667,0.007811165,0.00808144833333,0.00314609,0.00848686666667,0.00736712857143,41,0.01,8,2.79,1.37,0.77,0
"99","E000294",40,22,4,18,15,"A00057",3,0.007172315,0.00516827174705,0.00459480277884,0.004832651373,0.00548673510396,0,0,0,0,0.00356773,0.00118924333333,0.000648678333333,0,0,0,0,0,11,0,2,1.33,0.37,0.73,0
"100","E000296",60,54,9,9,2,"A0002",1,0.0085799662963,0.00745979743078,0.00583810228854,0.00740574090742,0.00757563273822,0.00725129359801,0.00824747780072,0.00818956020521,0.00908149231691,0.00739493,0.007784135,0.00505428333333,0.00889229333333,0.00832469666667,0.005708364,0.00867605833333,0.00847915142857,48,0.01,11,3.85,1.6,0.73,1
"101","E000297",24,23,4,0,0,"",0,0.00870779521739,0.00820114370435,0.00856795565536,0.00783819301675,0.00888688890263,0,0,0,0,0.006097576,0.0018109,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","E0003",34,11,8,23,21,"A00059",4,0.00754825454545,0.00554619715549,0.0040542377159,0.00158115269733,0.00482454290614,0.00800036235402,0.0038920681458,0.00202711881138,0.00563539040741,0.002270372,0.001162215,0,0,0,0,0,0,17,0,1,1,0.57,0.8,0
"103","E000300",30,22,6,21,6,"A00019",2,0.00821904272727,0.0045812886674,0.00651921425015,0.00791927776299,0.00814901763806,0.00713545821297,0.00794630590826,0,0,0.00132979,0.00140546833333,0,0.00467588666667,0.004081265,0.001686562,0.00545970833333,0.00366039714286,21,0.01,4,1.65,0.7,0.52,1
"104","E000302",51,45,7,16,2,"A00024",2,0.00871751266667,0.00737871260693,0.00820114377088,0.00688062049448,0.00901199118899,0.00682913821139,0.00752929850881,0.00835172971711,0,0.00431371,0.00743276833333,0.005324565,0.00778414,0.00883823833333,0.005838102,0.008432815,0.00827063428571,46,0.01,9,3.21,1.53,0.76,1
"105","E000304",52,26,10,23,23,"A0005",5,0.00812095269231,0.00697328875374,0.00791927753016,0.00502725469414,0.0038920682855,0.00272985338233,0.00606513964012,0.00188116631471,0.00437857673969,0.007978744,0.00400018166667,0.00310825166667,0,0,0,0,0,27,0.01,2,1.33,0.9,0.66,0
"106","E000305",31,21,6,10,7,"A00059",2,0.00795402619048,0.00734396199031,0.00789224946251,0.00689220393542,0.00544889541343,0.00632461076602,0.00514888181351,0,0,0.004216408,0.00118924333333,0.001324385,0,0,0,0,0,12,0,1,1,0.4,0.79,0
"107","E000309",36,19,9,19,13,"A0004",4,0.00714399368421,0.00502725484936,0.00648678047583,0.00661651585251,0.00603270577267,0.0044434444746,0.00600027173225,0.00372989871539,0.00460561406799,0.005351594,0.00408126833333,0.003324475,0.004567775,0.00113518666667,0.0020109,0,0,28,0.01,3,1.59,0.93,0.69,1
"108","E000310",13,1,4,13,6,"A00064",2,0.00973017,0.00529753727218,0.00332447490655,0.00198657650617,0.00162169511896,0,0,0,0,0.001427094,0.000270283333333,0,0,0,0,0,0,6,0,1,1,0.2,0.61,1
"109","E000311",33,17,6,13,10,"A00075",1,0.00810847411765,0.00572226688798,0.00784900411963,0.00570836663246,0.00853011617437,0.00418937896999,0.00256227822974,0,0,0.001427092,0.000810848333333,0,0,0,0,0,0,7,0,1,1,0.23,0.65,0
"110","E000312",50,42,8,7,6,"A00065",1,0.00801194642857,0.00727446071271,0.00835172979472,0.00662192159022,0.00632461080594,0.00609757341444,0.00737871260693,0.00802739053809,0.00785363764901,0.007427366,0.00767602333333,0.006135415,0.00510834166667,0.00629758166667,0,0.00275688166667,0,23,0.01,4,2,0.77,0.57,0
"111","E000315",90,64,14,36,20,"A00020",3,0.0079336365625,0.0071122912424,0.00645975217534,0.00640569569077,0.00723275998607,0.00605924258178,0.00627055430474,0.00543267846418,0.00629217689857,0.00723276,0.00710843166667,0.00651380833333,0.00737871333333,0.00751385333333,0.004605614,0.00883823833333,0.00718179142857,72,0.02,11,3.58,2.4,0.73,0
"112","E000319",51,38,8,22,9,"A000104",1,0.00839440578947,0.00802739069331,0.00629217680544,0.00632461082811,0.00645975194251,0.00641727906519,0.00713545842362,0.00755246562351,0.00740574082981,0.001427092,0.00362178666667,0.00148655333333,0.00773008333333,0.00689220333333,0.001524394,0.00756791166667,0.00776096428571,36,0.01,5,1.91,1.2,0.78,1
"113","E00032",45,20,11,20,20,"A00058",5,0.0073949295,0.00713545860102,0.00291905109771,0.00162169511896,0.00583810219541,0.00565276564365,0.00537862205723,0.00628406839678,0.00408667167649,0.004508312,0.00516239666667,0.00516239666667,0.00259471333333,0,0,0,0,32,0.01,2,1.31,1.07,0.82,0
"114","E000321",49,44,10,13,1,"A00052",1,0.00869081136364,0.00654083692158,0.00766250945162,0.00908149251093,0.00807604147121,0.00873012514785,0.00875715344834,0.00653311443914,0.00792313872703,0.005448896,0.00654083833333,0.00670300333333,0.008703095,0.00870309333333,0.003665034,0.00840578333333,0.00827064714286,43,0.01,10,3.17,1.43,0.7,0
"115","E000322",62,37,14,26,22,"A00059",4,0.00756498972973,0.00637866727387,0.00600027184313,0.00433803442866,0.00506779714487,0.00575701746857,0.00790576369036,0.00567593285814,0.00802739069331,0.006681382,0.00759494,0.00510833833333,0.00243254333333,0.00354070166667,0,0.00227037333333,0,33,0.01,3,1.41,1.1,0.87,0
"116","E000323",28,15,6,10,9,"A00058",3,0.007665212,0.00546742909189,0.00548673490994,0.00462183100171,0.00529753719456,0.00654083676636,0.00677868546918,0,0,0.001427092,0,0,0,0,0,0,0,10,0,0,0,0.33,0.64,0
"117","E000324",71,35,14,37,32,"A00063",4,0.00794167228571,0.00692695459085,0.00557863102295,0.00480021741241,0.00762196676806,0.00629758260523,0.00237848611626,0.00544889545999,0.00415153950453,0.007265192,0.007676025,0.00586512333333,0.00243254333333,0.000810848333333,0,0.00218928833333,0,49,0.01,4,1.71,1.63,0.81,0
"118","E000326",33,31,5,15,0,"",0,0.00844327645161,0.00823821099475,0.00810847524554,0.00699356012046,0.00754088209942,0.00927069022631,0,0,0,0.001297356,0,0.0012433,0.00464886,0.00445965833333,0.003665028,0.00845984166667,0.00600027428571,13,0,5,2.03,0.43,0.61,1
"119","E000327",60,54,9,1,2,"A00059",1,0.00906047240741,0.00770305166952,0.00710302442312,0.00875715329312,0.00829381203013,0.00806793285301,0.00903515837022,0.0073336655688,0.00882665467049,0.007751702,0.00835173,0.00586512833333,0.00940582666667,0.00924366666667,0.005838104,0.00900041,0.00838648714286,48,0.01,11,3.85,1.6,0.75,1
"120","E000328",37,21,8,15,9,"A0004",2,0.00851003571429,0.00778413657099,0.00725708564278,0.00606513968669,0.0082706448622,0.00697328876704,0.00454074623995,0.00616244129681,0.00502725484936,0.002854184,0.00816253,0.006324605,0.00740574166667,0.007216535,0.00217308,0.00300013666667,0,37,0.01,6,2.21,1.23,0.76,1
"121","E000329",41,22,8,17,13,"A00059",3,0.00774728227273,0.00551376328804,0.00671381754801,0.00577323455364,0.00463804793544,0.0070705906488,0.0052705090493,0.00437857666984,0.00441101070028,0.004605616,0,0.002540655,0,0.000405423333333,0,0,0,8,0,1,1,0.27,0.59,0
"122","E000330",41,18,8,22,16,"A00062",3,0.00731564833333,0.00544426217675,0.00762196695432,0.00606513954699,0.00405423762277,0.00366503088735,0.00232442968991,0.00295148510486,0.00450020382414,0.001070318,0,0.00151358166667,0,0,0,0,0,10,0,1,1,0.33,0.74,0
"123","E000331",49,21,11,20,23,"A00079",4,0.00748296142857,0.00484191819227,0.00480021745898,0.00610838488986,0.00344610208413,0.00622730902396,0.00575701752678,0.00700572272763,0.00632461078931,0.004183972,0.001162215,0.002081175,0,0,0,0,0,15,0,2,1.33,0.5,0.83,0
"124","E000332",71,51,12,21,16,"A00057",2,0.0081784327451,0.00655628162037,0.00740574098503,0.00687598716468,0.00613000746816,0.0049948208034,0.00572998922629,0.00778413657099,0.00766830106399,0.007459796,0.00694626166667,0.00581106666667,0.00818956333333,0.007703055,0.001621696,0.00697329,0.00236304142857,47,0.01,5,2.07,1.57,0.81,0
"125","E000333",61,26,14,36,29,"A00059",4,0.00775294846154,0.00448668980971,0.00544889550656,0.00445966154803,0.00583810228854,0.00608135655057,0.00458128855098,0.00559484801488,0.00783819301675,0.00771927,0.00554079333333,0.0033515,0.00213523166667,0.002405515,0,0.00045948,0,54,0.02,4,1.81,1.8,0.79,0
"126","E000337",25,15,3,10,6,"A00059",3,0.00761115533333,0,0.00635704476153,0.00360827159602,0,0,0,0,0,0.001297356,0,0,0,0,0,0,0,9,0,1,1,0.3,0.69,1
"127","E000339",66,38,12,35,27,"A0003",5,0.00747686815789,0.00745979743078,0.00645434660837,0.00594621531976,0.00713545838371,0.00583810227302,0.00630144379102,0.00559484807309,0.00525429202244,0.0075571,0.00702734666667,0.00483805666667,0.00786522166667,0.00756791166667,0.003113654,0.00567593333333,0,59,0.02,6,2.23,1.97,0.7,0
"128","E00034",59,47,10,36,9,"A00015",2,0.00792905212766,0.00762196688447,0.00625974307768,0.00690842112526,0.00681111933663,0.00638947859406,0.00578404574965,0.00754088221584,0.00667597811359,0.004216408,0.00556782,0.00567593333333,0.0072706,0.00743276833333,0.005773228,0.00800036166667,0.00729762142857,55,0.02,11,3.37,1.83,0.73,1
"129","E000340",44,24,8,17,15,"A00063",3,0.00775035125,0.00632461080594,0.00632461090572,0.00557863097638,0.00604081421625,0.0049948208034,0.0047724169812,0.00593540403061,0.00603270567954,0.004865084,0.00129735666667,0.00443263166667,0,0.00118924333333,0,0,0,13,0,2,1.33,0.43,0.72,0
"130","E000342",30,25,2,11,1,"A00011",1,0.0074143896,0.00693853829788,0.00162169511896,0,0,0,0,0,0,0.005611066,0.00110815833333,0.00397315833333,0,0,0,0,0,4,0,2,1.33,0.13,0.5,0
"131","E000343",76,51,14,43,19,"A0004",4,0.00780957607843,0.00640569549675,0.00781657034531,0.00492995304521,0.00470291576348,0.0034055596528,0.00554619710892,0.00522185806185,0.0082057771273,0.00697329,0.00737871333333,0.00591918666667,0.00710843166667,0.00778413833333,0.004767784,0.00775710833333,0.00718179285714,68,0.02,10,3.23,2.27,0.75,0
"132","E000347",68,46,14,36,18,"A00065",3,0.0081507823913,0.0035677292617,0.00656786491163,0.00604081421625,0.00529753734979,0.00668949214742,0.00567593276501,0.00513536762446,0.00770305166952,0.004183974,0.005784045,0.00632461166667,0.007216545,0.00743277166667,0.003016354,0.00864904166667,0.00692695142857,62,0.02,8,2.62,2.07,0.78,0
"133","E000352",55,37,10,12,13,"A00063",3,0.00807341243243,0.00576860111739,0.00616244142875,0.00478400057182,0.00625974303111,0.00677868546918,0.00716248655226,0.00645975198131,0.00745979736426,0.006519214,0.00783819333333,0.00589216166667,0.00264876833333,0.00581107166667,0,0.00340555833333,0,23,0.01,4,1.68,0.77,0.82,0
"134","E000355",35,14,7,22,14,"A00059",4,0.00796947642857,0.00600027181208,0.00544889545999,0.00496238688938,0.00443263316993,0.00476778349839,0.00434614284895,0.00332447496476,0,0.001297356,0.000702735,0,0,0,0,0,0,17,0,1,1,0.57,0.78,1
"135","E000361",34,27,6,5,5,"A00063",2,0.00815051888889,0.0071586254718,0.00651380850468,0.0086760687409,0.00697328881361,0.00621649778138,0.00764899514616,0,0,0.006097572,0.00670301166667,0.00264876833333,0,0,0,0,0,11,0,2,1.17,0.37,0.78,0
